Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
049520,유아이엘,KOSDAQ,중견기업부,4855,1,615,14.5,4310,4870,4270,161404,742055285,105765864280,21784936,KSQ,전자부품 제조업,"스마트폰 기구부품(키버튼,금속부품,부자재,악세서리 등)",2001-08-02,12월,김시균,http://www.e-uil.com,경기도
011560,세보엠이씨,KOSDAQ,우량기업부,10040,1,310,3.19,9730,10050,9730,49352,488757270,105721200000,10530000,KSQ,건물설비 설치 공사업,"건설관련설비,ACESS FLOOR,소음기,CHAMMBER,PFP UNIT,BY-PASS UNIT,DUCT,철구조물",1996-12-23,12월,"김우영,이원하(각자 대표이사)",http://www.sebomec.com,서울특별시
175140,휴먼테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),4900,1,415,9.25,4485,4915,4485,84448,399004170,105424930800,21515292,KSQ,통신 및 방송 장비 제조업,"웨어러블 디바이스, 모바일 라우터",2015-09-23,12월,김종수,http://www.infomark.co.kr,경기도
012690,모나리자,KOSPI,,2880,1,160,5.88,2730,2900,2730,893275,2525171675,105325214400,36571255,STK,기타 종이 및 판지 제품 제조업,"화장지,미용티슈 제조,도매",1988-10-14,12월,주광옥,http://www.monarisa.co.kr,서울특별시
001380,SG글로벌,KOSPI,,2340,1,160,7.34,2180,2530,2180,13057682,30931803250,105216094620,44964143,STK,자동차 신품 부품 제조업,자동차시트 및 자동차시트커버(Seat Trim Cover),1976-06-29,12월,이의범,http://www.sgglobal.co.kr,충청남도
382900,범한퓨얼셀,KOSDAQ,벤처기업부,12000,1,690,6.1,11310,12090,11310,17872,209513190,105132000000,8761000,KSQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","잠수함용 연료전지모듈, 건물용 연료전지 시스템, 수소충전소 구축",2022-06-17,12월,황정태,,경상남도
100700,세운메디칼,KOSDAQ,우량기업부,2400,1,135,5.96,2245,2405,2245,49422,116813100,105120000000,43800000,KSQ,의료용품 및 기타 의약 관련제품 제조업,"의료용구(체액배출기,도뇨관) 제조,도매,수출입",2008-09-30,12월,이재희,http://SEWOONMEDICAL.CO.KR,충청남도
033530,SJG세종,KOSPI,,3775,1,155,4.28,3600,3785,3600,32592,121760505,105024127775,27820961,STK,자동차 신품 부품 제조업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조",2002-09-25,12월,"최정연, 이동원 (각자 대표이사)",http://www.sjku.co.kr,울산광역시
053700,삼보모터스,KOSDAQ,우량기업부,4590,2,-95,-2.03,4655,4875,4420,1063094,4943438695,105006302100,22877190,KSQ,자동차 신품 부품 제조업,증명서 자동발급기,2001-11-06,12월,이재하,http://www.sambomotos.co.kr,대구광역시
293580,나우IB,KOSDAQ,중견기업부,1106,1,202,22.35,946,1175,917,12443214,13821390442,104992524700,94929950,KSQ,기타 금융업,"투자조합, PEF 결성 및 투자",2018-10-04,12월,이승원,http://www.nauib.com,서울특별시
019590,엠벤처투자,KOSDAQ,관리종목(소속부없음),921,0,0,0.0,0,0,0,0,0,104963185182,113966542,KSQ,신탁업 및 집합투자업,벤처캐피탈,1989-03-14,12월,심성보(SHIM SUNG BO),http://www.m-vc.co.kr,서울특별시
017370,우신시스템,KOSPI,,5730,1,430,8.11,5410,5760,5390,63935,357967720,104939529420,18314054,STK,특수 목적용 기계 제조업,"자동차차체자동화용접조립라인,용접설비,자동용접장비 제조,판매",2002-05-28,12월,허우영,http://www.wooshinsys.co.kr,서울특별시
023450,동남합성,KOSPI,,29950,1,200,0.67,29750,30750,29750,59,1766150,104825000000,3500000,STK,기초 화학물질 제조업,"계면활성제,정밀화학품 제조,도매/부동산 임대",1996-12-24,12월,"김정돈, 박미령 (각자대표)",http://www.dongnamchem.com,충청남도
950220,네오이뮨텍,KOSDAQ,외국기업(소속부없음),1060,1,45,4.43,999,1063,999,527079,546788509,104799512900,98867465,KSQ,자연과학 및 공학 연구개발업,면역항암제,2021-03-16,12월,Luke Yun Suk Oh,http://neoimmunetech.co.kr,미국
009300,삼아제약,KOSDAQ,우량기업부,16450,1,860,5.52,15590,16540,15590,22957,371017130,104786500000,6370000,KSQ,의약품 제조업,"노마에프, 아토크건조시럽, 코데날정, 코코시럽, 스마엘",2000-07-19,12월,허 준,http://www.samapharm.co.kr,강원특별자치도
019010,베뉴지,KOSDAQ,우량기업부,2170,1,65,3.09,2105,2175,2105,8467,18143980,104594000000,48200000,KSQ,종합 소매업,"백화점,예식장업",1993-11-05,12월,김만진,http://www.venueg.com,서울특별시
035000,HS애드,KOSPI,,6310,1,150,2.44,6170,6310,6160,7720,48237020,104540350790,16567409,STK,광고업,광고,1999-08-11,12월,박애리,http://www.hsad.co.kr/kor/main,서울특별시
002720,국제약품,KOSPI,,4935,1,340,7.4,4570,4950,4555,291344,1401432430,104423770920,21159832,STK,의약품 제조업,"항생제,안약,제약 제조,도매",1975-12-27,12월,"남영우, 남태훈",http://www.kukjepharm.co.kr,경기도
119830,아이텍,KOSDAQ,중견기업부,4860,1,70,1.46,4670,4905,4670,40611,197443055,104170683420,21434297,KSQ,"그외 기타 전문, 과학 및 기술 서비스업",비메모리 반도체 테스트,2010-10-26,12월,이장혁,http://www.iteksemi.com,경기도
217820,원익피앤이,KOSDAQ,우량기업부,2195,1,125,6.04,2030,2220,2030,98039,212364185,104162757005,47454559,KSQ,특수 목적용 기계 제조업,2차전지 자동화 설비,2015-12-07,12월,이기채,http://www.cns2.co.kr,경기도
003480,한진중공업홀딩스,KOSPI,,3525,1,105,3.07,3420,3570,3420,17134,59834520,104092587300,29529812,STK,연료용 가스 제조 및 배관공급업,지주회사,1956-03-03,12월,"조남호, 조원국",http://www.hhic-holdings.com,경기도
357230,에이치피오,KOSDAQ,중견기업부,2470,1,80,3.35,2340,2485,2340,62262,151985045,103961032890,42089487,KSQ,기타 식품 제조업,"건강기능식품(유산균, 비타민 등)",2021-05-14,12월,민택근,http://denps.com/kor/,서울특별시
041590,플래스크,KOSDAQ,관리종목(소속부없음),789,0,0,0.0,0,0,0,0,0,103917099150,131707350,KSQ,실내건축 및 건축마무리 공사업,"실내건축, 에너지저장시스템",2002-11-01,12월,"이병재, 윤수아 (각자대표)",http://www.flask.global,서울특별시
139990,아주스틸,KOSPI,,3910,1,195,5.25,3715,3915,3715,28677,109560975,103684379040,26517744,STK,1차 철강 제조업,"프리미엄 가전용 고품질 컬러강판, 건자재 등",2021-08-20,12월,이학연,http://www.ajusteel.com,경상북도
023440,제이스코홀딩스,KOSDAQ,중견기업부,1747,1,7,0.4,1740,1844,1740,238948,426016905,103632775487,59320421,KSQ,1차 철강 제조업,"연강선재, 경강선재, CHQ외",1994-10-07,12월,한상민,http://www.jscoholdings.co.kr,경기도
012700,리드코프,KOSDAQ,우량기업부,3915,1,45,1.16,3815,3995,3815,50889,199484765,103536618525,26446135,KSQ,기타 전문 도매업,화공약품운반,1996-01-19,12월,이재중,http://www.leadcorp.co.kr,서울특별시
002600,조흥,KOSPI,,172400,2,-300,-0.17,169400,172500,169400,10,1718600,103440000000,600000,STK,기타 식품 제조업,"휘핑크림,인스턴트이스트,프루츠칵테일,크림치즈,견과류,건조과일 제조,판매/주택 신축,판매",1976-12-23,12월,함영제,http://www.choheung.co.kr,경기도
244920,에이플러스에셋,KOSPI,,4575,1,200,4.57,4350,4660,4350,88173,398927205,103430195475,22607693,STK,보험 및 연금관련 서비스업,보험대리 및 중개업,2020-11-20,12월,"곽근호, 황승목(각자대표)",,서울특별시
093920,서원인텍,KOSDAQ,우량기업부,5550,1,120,2.21,5430,5550,5430,21614,118918390,103230000000,18600000,KSQ,통신 및 방송 장비 제조업,휴대폰용키패드및부자재,2007-12-20,12월,김재윤,http://seowonintech.co.kr,경기도
272110,케이엔제이,KOSDAQ,우량기업부,12860,1,800,6.63,13150,13150,12230,65551,841206190,102949379700,8005395,KSQ,반도체 제조업,"Edge Grinder, CVD-SiC Ring",2019-10-25,12월,심호섭,http://www.knj.kr,충청남도
417790,트루엔,KOSDAQ,벤처기업부,9320,1,360,4.02,8960,9350,8960,30823,281507670,102516738000,10999650,KSQ,영상 및 음향기기 제조업,"IP 카메라, 영상스트리밍솔루션, IoT기기 및 서비스",2023-05-17,12월,안재천,http://truen.co.kr,서울특별시
260930,씨티케이,KOSDAQ,중견기업부,5300,1,140,2.71,5000,5330,5000,51694,270717840,102510432300,19341591,KSQ,기타 화학제품 제조업,완제 화장품 (색조 및 기초),2017-12-07,12월,정인용,http://www.ctkcosmetics.com,서울특별시
232530,이엠티,KONEX,일반기업부,3990,1,110,2.84,4000,4000,3715,726,2895975,102201072960,25614304,KNX,일차전지 및 이차전지 제조업,이차전지 양극재용 전구체,2015-12-30,12월,유상열,http://www.emtcorp.com,충청북도
089890,코세스,KOSDAQ,우량기업부,6160,1,390,6.76,5810,6170,5810,45659,277389320,102163365920,16584962,KSQ,특수 목적용 기계 제조업,반도체SolderBall부착장비등,2006-11-08,12월,박명순,http://www.koses.co.kr,경기도
040420,정상제이엘에스,KOSDAQ,우량기업부,6510,1,110,1.72,6400,6540,6400,10890,70539140,102060863520,15677552,KSQ,일반 교습 학원,어학교육업,2000-08-01,12월,박정흠,http://www.gojls.com,서울특별시
016740,두올,KOSPI,,3255,1,125,3.99,3115,3285,3075,125871,403740835,101897722920,31304984,STK,자동차 신품 부품 제조업,시트 커버 및 시트 원단,2016-07-29,12월,"조인회, 정재열",http://www.idual.co.kr,서울특별시
085670,뉴프렉스,KOSDAQ,우량기업부,4165,1,210,5.31,3960,4175,3960,254659,1044398850,101837419565,24450761,KSQ,전자부품 제조업,연성인쇄회로기판,2006-01-17,12월,"임우현, 임시연 (각자대표)",http://www.newflex.co.kr,경기도
035610,솔본,KOSDAQ,우량기업부,3720,1,120,3.33,3570,3750,3570,27487,101523090,101727108840,27345997,KSQ,회사 본부 및 경영 컨설팅 서비스업,경영자문 및 지주사업,1999-08-13,12월,홍 기 태,http://www.solborn.co.kr,서울특별시
111380,동인기연,KOSPI,,16590,1,950,6.07,15560,16600,15560,15692,255077170,101663520000,6128000,STK,"가죽, 가방 및 유사제품 제조업","스포츠용품(등산용가방,골프백),금속압형제품,유아용품 제조,도소매,통신 판매/부동산 임대",2023-11-21,12월,정인수,http://www.dong-in.com/,경기도
010580,에스엠벡셀,KOSPI,,913,1,96,11.75,820,1050,817,831683,810121346,101572856880,111251760,STK,자동차 신품 부품 제조업,"자동차부품(워터펌프,오일펌프,엔진헤드(GV6),프론트케이스) 제조",1994-12-27,12월,"유병선, 최세환(각자대표)",http://www.smbexel.com,충청남도
138080,오이솔루션,KOSDAQ,벤처기업부,9560,1,380,4.14,9110,9640,9110,16914,159043200,101566348200,10624095,KSQ,통신 및 방송 장비 제조업,광트랜시버,2014-02-27,12월,박용관,http://www.oesolution.com,광주광역시
338840,와이바이오로직스,KOSDAQ,기술성장기업부,6850,1,420,6.53,6400,7070,6400,139368,950600620,101260234600,14782516,KSQ,자연과학 및 공학 연구개발업,항체의약품 및 항체후보물질 연구개발,2023-12-05,12월,"박영우, 장우익",http://ybiologics.com,대전광역시
026150,특수건설,KOSDAQ,중견기업부,5770,1,470,8.87,5300,5960,5300,162616,927256710,101242329870,17546331,KSQ,토목 건설업,보링,1997-08-06,12월,"김중헌, 김도헌 (각자 대표이사)",http://www.tuksu.co.kr,서울특별시
011150,CJ씨푸드,KOSPI,,2815,1,90,3.3,2690,2845,2690,430793,1202261035,101145125995,35930773,STK,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",1988-11-26,12월,박태준,http://www.cjseafood.net,경기도
071200,인피니트헬스케어,KOSDAQ,우량기업부,4145,1,170,4.28,3905,4165,3885,91454,375197935,101123318410,24396458,KSQ,소프트웨어 개발 및 공급업,의료영상저장전송시스템(PACS),2010-05-26,12월,"홍기태,김동욱",http://infinitt.com,서울특별시
381620,제닉스,KOSDAQ,중견기업부,23100,1,1150,5.24,22150,23350,22050,14739,338734400,101007984000,4372640,KSQ,특수 목적용 기계 제조업,"Stocker, AGV/AMR",2024-09-30,12월,배성관,http://www.zenixkorea.co.kr/,충청남도
443250,레뷰코퍼레이션,KOSDAQ,벤처기업부,9140,1,430,4.94,8700,9400,8700,47765,438307490,100587445740,11005191,KSQ,광고업,"REVU 서비스(컨텐츠마케팅, 로컬, 에이전시)",2023-10-06,12월,장대규,http://corp.revu.net,서울특별시
226440,한송네오텍,KOSDAQ,관리종목(소속부없음),1530,0,0,0.0,0,0,0,0,0,100580954580,65739186,KSQ,특수 목적용 기계 제조업,OLED FMM 인장기,2015-10-06,12월,고석주,http://hsneotech.com,경상북도
040350,크레오에스지,KOSDAQ,중견기업부,538,1,27,5.28,531,540,484,341263,176827536,100393663774,186605323,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합, 지능형교통시스템",2002-01-10,12월,이상균,http://www.curocom.com,서울특별시
002990,금호건설,KOSPI,,2710,1,180,7.11,2580,2790,2555,135209,361653060,100144242450,36953595,STK,건물 건설업,"종합건설/여객운송,관광/부동산 임대,분양",1976-06-26,12월,조완석,http://www.kumhoenc.com,전라남도
039860,나노엔텍,KOSDAQ,중견기업부,3115,1,215,7.41,2900,3130,2900,149359,456489815,100022905430,32110082,KSQ,의료용 기기 제조업,의료기기 및 실험기기,2000-08-16,12월,정찬일,http://www.nanoentek.com,서울특별시
008260,NI스틸,KOSPI,,3490,1,115,3.41,3380,3510,3380,132726,459316140,99814408330,28600117,STK,1차 철강 제조업,"스틸파이프,철강재임가공 제조,도매",1975-06-28,12월,이창환,http://www.hcr4u.com,서울특별시
228850,레이언스,KOSDAQ,우량기업부,6000,1,240,4.17,5760,6040,5760,12933,76300510,99546084000,16591014,KSQ,의료용 기기 제조업,"TFT Detector, CMOS Detector, I/O Sensor",2016-04-11,12월,서재정,http://www.rayence.com,경기도
066700,테라젠이텍스,KOSDAQ,우량기업부,3065,1,115,3.9,2935,3070,2905,73974,222476200,99534143275,32474435,KSQ,의약품 제조업,"Loading/Unloading System, PCB Bonding System",2004-05-27,12월,"고진업, 박시홍",http://www.thera-gen.com,경기도
321550,티움바이오,KOSDAQ,기술성장기업부,3815,1,175,4.81,3630,3900,3630,59851,225643430,99363559610,26045494,KSQ,자연과학 및 공학 연구개발업,"특발성폐섬유증 치료제, 면역항암제, 자궁내막증치료제, 혈우병치료제",2019-11-22,12월,김훈택,http://www.tiumbio.com,경기도
012860,모베이스전자,KOSDAQ,우량기업부,1356,1,37,2.81,1272,1368,1272,201214,268577406,99304567692,73233457,KSQ,자동차 신품 부품 제조업,"스마트키,스위치",1994-10-26,12월,이광윤,http://www.mobaseelec.com,경기도
042520,한스바이오메드,KOSDAQ,벤처기업부,7340,1,340,4.86,7000,7340,7000,19392,138781710,99283533780,13526367,KSQ,의료용품 및 기타 의약 관련제품 제조업,"인체이식용조직(인조피부,인조뼈),의료용시술재료(가슴보형물)",2009-10-09,09월,김근영,http://hansbiomed.com,서울특별시
013570,디와이,KOSPI,,3770,1,190,5.31,3510,3805,3510,78512,285891730,99225016410,26319633,STK,기타 금융업,"자동차부품,유공압기기,소각로,자동세차기,하훼유통,발효기,모터 제조",1989-05-30,12월,김진호,http://www.dy.co.kr,인천광역시
000440,중앙에너비스,KOSDAQ,중견기업부,15900,1,860,5.72,14810,16020,14810,29232,459318660,99011367000,6227130,KSQ,기타 전문 도매업,석유류도소매,1993-03-24,12월,"한상열, 한상은 (각자 대표이사)",http://www.enervis.co.kr,서울특별시
453860,에이에스텍,KOSDAQ,벤처기업부,17490,1,1220,7.5,16100,17890,16100,23015,400432220,98944690350,5657215,KSQ,기타 화학제품 제조업,자외선 차단제 유기 원료,2023-11-28,12월,"윤종배,이승재",http://www.asteh.co.kr,충청남도
005870,휴니드,KOSPI,,7000,1,420,6.38,6590,7070,6570,300046,2060190620,98812105000,14116015,STK,통신 및 방송 장비 제조업,"무선통신기기,군납용무전기,위성방송수신기 제조",1991-09-03,12월,신종석,http://www.huneed.com,인천광역시
008970,동양철관,KOSPI,,629,1,46,7.89,582,633,580,2448359,1503615880,98785808640,157052160,STK,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설",1977-03-05,12월,이곽우,http://www.dysp.co.kr,충청남도
002450,삼익악기,KOSPI,,1091,1,19,1.77,1072,1094,1072,32855,35534663,98769228265,90530915,STK,악기 제조업,"피아노,기타,현악기,전자악기,동 부분품 제조,임대,도매",1988-09-30,12월,"김종섭, 이형국",http://www.samick.co.kr,충청북도
452200,민테크,KOSDAQ,기술성장기업부,4500,1,335,8.04,4130,4595,4130,146066,645327030,98753850000,21945300,KSQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","배터리 진단시스템, 배터리 시스템, 충방전 검사장비",2024-05-03,12월,홍영진,http://www.g-mintech.co.kr,대전광역시
234300,에스트래픽,KOSDAQ,우량기업부,3550,1,210,6.29,3315,3555,3315,102869,359265660,98724960400,27809848,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","교통관련 솔루션 개발, 시스템통합 S/W 개발",2017-12-05,12월,문찬종,http://www.straffic.co.kr,경기도
066410,버킷스튜디오,KOSDAQ,관리종목(소속부없음),1153,0,0,0.0,0,0,0,0,0,98705827990,85607830,KSQ,전기 통신업,DVD타이틀,2003-12-19,12월,강지연,http://www.towin-global.com,서울특별시
042510,라온시큐어,KOSDAQ,벤처기업부,1760,1,108,6.54,1667,1768,1667,202037,348589395,98605532960,56025871,KSQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급,2001-01-03,12월,"이순형,이정아(각자대표)",http://www.raonsecure.com,서울특별시
419050,삼기이브이,KOSDAQ,중견기업부,1718,1,153,9.78,1565,1784,1565,707317,1188696081,98263140320,57196240,KSQ,자동차 신품 부품 제조업,배터리(이차전지) 부품 (엔드플레이트),2023-02-03,12월,김치환,http://ev.samkee.com,충청남도
317690,퀀타매트릭스,KOSDAQ,기술성장기업부,5940,1,730,14.01,5210,5990,5210,452620,2597749970,98232221340,16537411,KSQ,의료용 기기 제조업,신속항균제검사 장비 및 키트,2020-12-09,12월,권성훈,http://www.quantamatrix.com,서울특별시
147830,제룡산업,KOSDAQ,벤처기업부,4910,1,365,8.03,4535,4930,4535,210107,1006548915,98200000000,20000000,KSQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",송배전 금구류 및 합성수지 제품,2012-02-13,12월,박종태,http://www.cheryong.co.kr,서울특별시
348150,고바이오랩,KOSDAQ,기술성장기업부,5060,1,295,6.19,4765,5160,4765,88204,441312545,98031681000,19373850,KSQ,자연과학 및 공학 연구개발업,마이크로바이옴 치료제 및 건강기능식품,2020-11-18,12월,고광표,http://kobiolabs.com,서울특별시
388870,파로스아이바이오,KOSDAQ,기술성장기업부,7580,1,740,10.82,6840,7610,6840,66639,490876460,98016691960,12930962,KSQ,자연과학 및 공학 연구개발업,PHI-101 급성골수성백혈병 치료제 및 재발성난소암 치료제,2023-07-27,12월,윤정혁,http://www.pharosibio.com/,경기도
004140,동방,KOSPI,,2040,1,160,8.51,1850,2050,1850,302672,601509042,97862402640,47971766,STK,기타 운송관련 서비스업,"육상운송,해상운송,항만화물하역,보관,창고,물류사업",1988-08-10,12월,"김형곤, 박창기",http://www.dongbang.co.kr,서울특별시
204610,티쓰리,KOSDAQ,벤처기업부,1528,1,37,2.48,1518,1540,1490,632553,963130607,97672388160,63921720,KSQ,소프트웨어 개발 및 공급업,온라인 및 모바일 게임 등,2022-11-17,12월,홍민균,http://www.t3.co.kr,서울특별시
067570,엔브이에이치코리아,KOSDAQ,우량기업부,2315,1,45,1.98,2255,2355,2240,173427,401366220,97623550000,42170000,KSQ,자동차 신품 부품 제조업,"헤드라이너, NVH부품",2013-12-03,12월,"구자겸, 이규양(각자대표)",http://www.nvhkorea.com,울산광역시
322180,티라유텍,KOSDAQ,벤처기업부,4655,1,115,2.53,4495,4680,4495,37128,171959510,97321987245,20906979,KSQ,소프트웨어 개발 및 공급업,스마트팩토리 솔루션,2019-10-31,12월,김정하,http://thirautech.com,서울특별시
900340,윙입푸드,KOSDAQ,외국기업(소속부없음),1945,1,45,2.37,1897,1999,1888,583548,1139888075,97295567460,50023428,KSQ,기타 금융업,육가공 제품,2018-11-30,12월,왕현도,http://wingyip-food.com,홍콩
264900,크라운제과,KOSPI,,7760,1,300,4.02,7420,7790,7420,15933,121874590,97185076000,12523850,STK,"떡, 빵 및 과자류 제조업","비스킷, 스낵, 당과",2017-04-11,12월,윤석빈,http://www.crown.co.kr,서울특별시
191420,테고사이언스,KOSDAQ,벤처기업부,11980,2,-420,-3.39,11930,12480,11800,28304,338547420,97143831320,8108834,KSQ,기초 의약물질 제조업,피부세포치료제,2014-11-06,12월,전세화,http://www.tegoscience.com,서울특별시
187420,제노포커스,KOSDAQ,기술성장기업부,4015,1,235,6.22,3800,4050,3800,103797,412064680,97112471225,24187415,KSQ,기초 의약물질 제조업,산업용 효소,2015-05-29,12월,김의중,http://www.genofocus.com,대전광역시
123690,한국화장품,KOSPI,,6040,1,430,7.66,5520,6150,5520,82317,493850700,97050720000,16068000,STK,생활용품 도매업,화장품,2010-06-01,12월,이용준,http://www.ihkcos.co.kr,서울특별시
016090,대현,KOSPI,,2190,1,5,0.23,2185,2200,2170,134288,294156815,96978258900,44282310,STK,봉제의복 제조업,"여성의류 및 악세사리류 제조,도매,유통(백화점)",1990-09-20,12월,신윤황,http://www.daehyun.co.kr,서울특별시
146320,비씨엔씨,KOSDAQ,벤처기업부,7580,1,300,4.12,7280,7650,7280,30322,227183950,96970356340,12792923,KSQ,반도체 제조업,반도체용 합성쿼츠 포커스링,2022-03-03,12월,김돈한,http://www.bcnc.co.kr,경기도
402490,그린리소스,KOSDAQ,기술성장기업부,11720,1,760,6.93,10940,11810,10500,99131,1138496990,96876863680,8265944,KSQ,반도체 제조업,반도체 및 디스플레이 장비 보호코팅 및 소재,2023-11-24,12월,"이종수,이종범(공동대표이사)",http://www.greenresource.kr,인천광역시
311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,10620,1,1110,11.67,12000,12000,10600,665605,7520058120,96774771240,9112502,KSQ,자연과학 및 공학 연구개발업,"생명정보 플랫폼, 마이크로바이옴 분석 서비스",2019-12-26,12월,천종식,http://www.cjbioscience.com,서울특별시
361390,제노코,KOSDAQ,우량기업부,12850,1,790,6.55,12190,12950,12190,68884,870702580,96385138650,7500789,KSQ,통신 및 방송 장비 제조업,"위성탑재체, 위성운용국, 항공전자 등",2021-03-24,12월,유태삼,http://www.genohco.com,경기도
002700,신일전자,KOSPI,,1355,1,48,3.67,1307,1358,1307,262899,351911169,96269390955,71047521,STK,기계장비 및 관련 물품 도매업,"가정용 전기기구(선풍기,난로,세탁기),전자기구,연구기구 제조,수출입",1975-09-30,12월,정윤석,http://www.shinil.co.kr,충청남도
217330,싸이토젠,KOSDAQ,기술성장기업부,4150,1,180,4.53,3825,4210,3825,68816,280651685,95987620050,23129547,KSQ,자연과학 및 공학 연구개발업,CTC 기반 Liquid Biopsy 응용사업 및 플랫폼,2018-11-22,12월,사철기 (단독대표),http://cytogenlab.com,서울특별시
003100,선광,KOSDAQ,우량기업부,14530,1,280,1.96,14330,14530,14250,3198,46139610,95898000000,6600000,KSQ,기타 운송관련 서비스업,"항만하역, 해사(바다모래)",1999-12-21,12월,이도희,http://www.sun-kwang.co.kr,인천광역시
277880,티에스아이,KOSDAQ,기술성장기업부,4755,1,260,5.78,4455,4775,4455,26822,125889080,95864756160,20160832,KSQ,특수 목적용 기계 제조업,"2차전지 장비(믹싱시스템, 믹싱제작품, 믹싱 공사, 코터건조시스템)",2020-07-22,12월,표인식,http://taesungind.co.kr/,경기도
061250,화일약품,KOSDAQ,중견기업부,1156,1,135,13.22,1016,1164,1016,1010136,1121980330,95803098868,82874653,KSQ,의약품 제조업,의약품 원료,2002-04-18,12월,"조경숙, 서생규(각자대표)",http://www.hwail.com,경기도
008700,아남전자,KOSPI,,1239,2,-42,-3.28,1266,1311,1237,3453448,4407677743,95557651980,77124820,STK,영상 및 음향기기 제조업,"칼라TV,오디오,비디오 제조,도매",1984-08-11,12월,"공동대표이사 : 유성준, 박준구",http://www.aname.co.kr,서울특별시
038110,에코플라스틱,KOSDAQ,우량기업부,2320,1,195,9.18,2130,2330,2130,303543,689281860,95512938400,41169370,KSQ,자동차 신품 부품 제조업,BUMPER 및 자동차TRIM류,2000-03-23,12월,이용철,http://WWW.AP.CO.KR,경상북도
060560,홈센타홀딩스,KOSDAQ,우량기업부,748,1,43,6.1,706,755,705,530589,387233471,95496804700,127669525,KSQ,기타 전문 도매업,"건축자재,레미콘",2002-07-11,12월,박 병 윤,http://www.home-center.co.kr,대구광역시
140070,서플러스글로벌,KOSDAQ,우량기업부,2580,1,180,7.5,2390,2585,2390,50211,126082095,95429040000,36988000,KSQ,기계장비 및 관련 물품 도매업,"반도체 제조용 장비, 유휴기계설비 도소매",2017-01-25,12월,김정웅,http://www.surplusglobal.com,경기도
037070,파세코,KOSDAQ,우량기업부,4765,1,325,7.32,4455,4785,4455,41311,193192905,95300000000,20000000,KSQ,가정용 기기 제조업,"창문형에어컨,석유스토브",2000-01-04,12월,유일한,http://www.paseco.co.kr,경기도
306620,네온테크,KOSDAQ,벤처기업부,2210,1,125,6.0,2085,2290,2085,829279,1814100555,95226508780,43088918,KSQ,특수 목적용 기계 제조업,기업인수합병,2018-10-31,12월,황성일,,경기도
009780,엠에스씨,KOSDAQ,우량기업부,5400,1,300,5.88,5100,5470,5090,143893,771157960,95040000000,17600000,KSQ,기타 식품 제조업,식품첨가물,1993-10-12,12월,"김길제, 김호석",http://www.msckorea.com,경상남도
227840,현대코퍼레이션홀딩스,KOSPI,,10440,1,80,0.77,10250,10490,10250,15266,158949660,95012727840,9100836,STK,음·식료품 및 담배 도매업,"브랜드사업, 육류유통",2015-10-23,12월,"정몽혁, 김원갑(각자대표이사)",http://www.hyundaicorpholdings.com,서울특별시
096775,SK이노베이션우,KOSPI,,76100,1,3900,5.4,72600,76600,72500,3495,262214800,95005218600,1248426,STK,,,,,,,
376270,에이치이엠파마,KOSDAQ,기술성장기업부,13620,1,1840,15.62,11600,14200,11600,364202,4945735790,94822971180,6962039,KSQ,자연과학 및 공학 연구개발업,"맞춤형 헬스케어, LBP 디스커버리 플랫폼",2024-11-05,12월,지요셉,http://www.hempharma.bio,경상북도
378800,샤페론,KOSDAQ,기술성장기업부,3145,1,145,4.83,2995,3210,2990,897593,2817100165,94799832495,30143031,KSQ,기초 의약물질 제조업,합성신약 및 항체치료제신약 기술제품 및 기술이전,2022-10-19,12월,성승용,http://shaperon.com,서울특별시
432470,케이엔에스,KOSDAQ,벤처기업부,10920,1,940,9.42,10120,11000,10120,40312,433796910,94726151520,8674556,KSQ,특수 목적용 기계 제조업,이차전지 자동화 설비,2023-12-06,12월,정봉진,http://knssystem.com,경기도
294090,이오플로우,KOSDAQ,기술성장기업부,3110,1,405,14.97,2890,3360,2760,10819987,33298814730,94654899490,30435659,KSQ,의료용 기기 제조업,웨어러블 인슐린펌프,2020-09-14,12월,김재진,http://www.eoflow.com,경기도
411080,샌즈랩,KOSDAQ,기술성장기업부,6200,1,480,8.39,5700,6270,5700,137631,835054380,94541555600,15248638,KSQ,소프트웨어 개발 및 공급업,사이버 위협 인텔리전스(CTI),2023-02-15,12월,김기홍,http://www.sandslab.io,경기도
