Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector
115500,KR7115500001,케이씨에스,KOSDAQ,중견기업부,12610,4,2910,30.0,10470,12610,10230,9450221,110891476850,151320000000,12000000,KSQ,IT서비스
121440,KR7121440002,골프존뉴딘홀딩스,KOSDAQ,우량기업부,3525,2,-140,-3.82,3540,3590,3450,59801,209496765,150999783450,42836818,KSQ,레저용장비와제품
322310,KR7322310004,오로스테크놀로지,KOSDAQ,벤처기업부,16020,1,140,0.88,15880,17100,15880,68872,1136301650,150052002840,9366542,KSQ,반도체와반도체장비
215090,KR7215090002,휴센텍,KOSDAQ,관리종목(소속부없음),1505,0,0,0.0,0,0,0,0,0,149972154360,99649272,KSQ,우주항공과국방
105550,KR7105550008,엣지파운드리,KOSDAQ,중견기업부,2595,1,135,5.49,2420,2620,2400,300182,759162150,148660732935,57287373,KSQ,자동차부품
083310,KR7083310003,엘오티베큠,KOSDAQ,우량기업부,8330,3,0,0.0,8220,8510,8220,23685,197437920,148357574890,17810033,KSQ,반도체와반도체장비
068790,KR7068790005,DMS,KOSDAQ,우량기업부,6030,2,-250,-3.98,6280,6300,6030,35166,214637600,148175557830,24573061,KSQ,디스플레이장비및부품
106190,KR7106190002,하이텍팜,KOSDAQ,우량기업부,13900,2,-100,-0.71,14040,14290,13540,11073,152892890,147801104700,10633173,KSQ,제약
036190,KR7036190007,금화피에스시,KOSDAQ,우량기업부,24600,2,-850,-3.34,24700,25250,24400,12422,305519850,147600000000,6000000,KSQ,건설
064090,KR7064090004,인크레더블버즈,KOSDAQ,중견기업부,2945,2,-50,-1.67,3080,3080,2825,74098,216414160,146492384025,49742745,KSQ,판매업체
046070,KR7046070009,코다코,KOSDAQ,관리종목(소속부없음),10280,0,0,0.0,0,0,0,0,0,146172317160,14219097,KSQ,자동차부품
178780,KR7178780003,일월지엠엘,KOSDAQ,관리종목(소속부없음),8650,0,0,0.0,0,0,0,0,0,145788786750,16854195,KSQ,핸드셋
092190,KR7092190008,서울바이오시스,KOSDAQ,중견기업부,3175,1,115,3.76,3975,3975,3145,2188477,8036174145,145632116025,45868383,KSQ,디스플레이장비및부품
353810,KR7353810005,이지바이오,KOSDAQ,우량기업부,4250,2,-75,-1.73,4195,4300,4120,83324,349359935,145314810000,34191720,KSQ,식품
282880,KR7282880004,코윈테크,KOSDAQ,우량기업부,13030,2,-400,-2.98,13430,13580,12750,51532,670347520,145177745210,11141807,KSQ,기계
110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,6190,1,110,1.81,5980,6200,5880,56232,337639020,145037642400,23430960,KSQ,"섬유,의류,신발,호화품"
049720,KR7049720006,고려신용정보,KOSDAQ,우량기업부,10110,2,-290,-2.79,10310,10570,10080,199743,2058071900,144573000000,14300000,KSQ,상업서비스와공급품
078140,KR7078140001,대봉엘에스,KOSDAQ,우량기업부,13030,2,-200,-1.51,13190,13750,13000,105602,1396776290,144458124370,11086579,KSQ,제약
041440,KR7041440009,현대에버다임,KOSDAQ,중견기업부,8050,2,-140,-1.71,8130,8300,7930,474771,3847373970,144223349200,17915944,KSQ,기계
033160,KR7033160003,엠케이전자,KOSDAQ,중견기업부,6520,2,-130,-1.95,6650,6660,6300,42786,279393610,143872478120,22066331,KSQ,반도체와반도체장비
038390,KR7038390001,레드캡투어,KOSDAQ,우량기업부,8570,2,-270,-3.05,8600,8700,8520,20153,173401200,143297444540,16720822,KSQ,도로와철도운송
308430,KR7308430008,셀비온,KOSDAQ,기술성장기업부,11120,2,-560,-4.79,11450,11940,10950,271005,3066650870,142347220080,12801009,KSQ,제약
037460,KR7037460003,삼지전자,KOSDAQ,우량기업부,8720,2,-280,-3.11,8650,8840,8600,70716,614230880,142297511840,16318522,KSQ,통신장비
402490,KR7402490007,그린리소스,KOSDAQ,기술성장기업부,17200,2,-570,-3.21,18270,19050,17110,652534,11796987720,142174236800,8265944,KSQ,반도체와반도체장비
451760,KR7451760003,컨텍,KOSDAQ,기술성장기업부,9470,2,-440,-4.44,9950,9970,9300,103942,994763960,141969277720,14991476,KSQ,우주항공과국방
039340,KR7039340005,한국경제TV,KOSDAQ,우량기업부,6170,2,-10,-0.16,6170,6180,6140,254731,1566716560,141910000000,23000000,KSQ,방송과엔터테인먼트
235980,KR7235980000,메드팩토,KOSDAQ,기술성장기업부,4220,3,0,0.0,4230,4350,4180,85050,362090680,141710532900,33580695,KSQ,제약
405100,KR7405100009,큐알티,KOSDAQ,벤처기업부,11530,2,-230,-1.96,11480,12000,11480,18950,220376200,141695640530,12289301,KSQ,반도체와반도체장비
122450,KR7122450000,KX,KOSDAQ,우량기업부,3120,2,-240,-7.14,3210,3220,3090,208900,655810820,141448207680,45335964,KSQ,복합기업
122990,KR7122990005,와이솔,KOSDAQ,우량기업부,5110,2,-200,-3.77,5220,5280,5080,76252,391408790,141401533630,27671533,KSQ,핸드셋
079960,KR7079960001,동양이엔피,KOSDAQ,우량기업부,17990,2,-110,-0.61,17960,18010,17440,20124,356099310,141401400000,7860000,KSQ,전기제품
131370,KR7131370009,알서포트,KOSDAQ,우량기업부,2640,2,-85,-3.12,2725,2735,2630,125157,333667995,140625099120,53267083,KSQ,소프트웨어
005860,KR7005860002,한일사료,KOSDAQ,우량기업부,3565,2,-130,-3.52,3620,3670,3535,198513,709368475,140474137025,39403685,KSQ,식품
461030,KR7461030009,아이엠비디엑스,KOSDAQ,기술성장기업부,10010,2,-210,-2.05,10020,10430,9900,76205,770646220,140317677500,14017750,KSQ,생명과학도구및서비스
382840,KR7382840007,원준,KOSDAQ,중견기업부,9180,2,-300,-3.16,9390,9520,9140,47464,438557940,140193113580,15271581,KSQ,전기제품
092460,KR7092460005,한라IMS,KOSDAQ,우량기업부,8180,2,-370,-4.33,8540,8540,8080,149941,1245882610,139957182400,17109680,KSQ,조선
092870,KR7092870005,엑시콘,KOSDAQ,우량기업부,10710,1,370,3.58,10150,10810,10150,174989,1849353850,139774035870,13050797,KSQ,반도체와반도체장비
093640,KR7093640001,케이알엠,KOSDAQ,벤처기업부,4280,2,-100,-2.28,4395,4395,4225,50041,215803695,139556778720,32606724,KSQ,반도체와반도체장비
194700,KR7194700001,노바렉스,KOSDAQ,우량기업부,7420,2,-130,-1.72,7550,7580,7410,69764,522119660,139160972160,18754848,KSQ,제약
067990,KR7067990002,도이치모터스,KOSDAQ,우량기업부,4590,2,-490,-9.65,4720,4850,4480,240593,1111367055,138533314500,30181550,KSQ,자동차
298540,KR7298540006,더네이쳐홀딩스,KOSDAQ,우량기업부,9360,2,-60,-0.64,9420,9420,9110,35833,329715140,138208412160,14765856,KSQ,"섬유,의류,신발,호화품"
417010,KR7417010006,나노팀,KOSDAQ,벤처기업부,6990,2,-270,-3.72,7130,7220,6850,120003,841002370,137873052720,19724328,KSQ,전자장비와기기
100130,KR7100130004,동국S&C,KOSDAQ,중견기업부,2395,2,-25,-1.03,2430,2435,2320,60294,142581630,136857485000,57143000,KSQ,철강
119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,8290,2,-370,-4.27,8500,8700,8180,398041,3307220300,136361455610,16448909,KSQ,전기장비
299030,KR7299030007,하나기술,KOSDAQ,벤처기업부,17050,2,-200,-1.16,17250,17400,16710,18858,319908930,136313215500,7994910,KSQ,전자장비와기기
048550,KR7048550008,SM C&C,KOSDAQ,중견기업부,1409,2,-27,-1.88,1415,1431,1393,175125,246577575,136270899580,96714620,KSQ,광고
234340,KR7234340008,헥토파이낸셜,KOSDAQ,우량기업부,14330,2,-300,-2.05,14530,14850,14150,13078,187072520,135461490000,9453000,KSQ,IT서비스
049960,KR7049960008,쎌바이오텍,KOSDAQ,우량기업부,14400,1,150,1.05,14210,14580,13800,19422,275965060,135360000000,9400000,KSQ,생물공학
066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,18040,2,-160,-0.88,18200,18200,17600,11203,200768500,135300000000,7500000,KSQ,건설
412540,KR7412540007,제일엠앤에스,KOSDAQ,기술성장기업부,6550,1,140,2.18,6450,6890,6340,97727,648448280,134934355750,20600665,KSQ,전기제품
006620,KR7006620009,동구바이오제약,KOSDAQ,우량기업부,4735,2,-125,-2.57,4820,4820,4660,82217,388312325,134781737120,28464992,KSQ,제약
029480,KR7029480001,광무,KOSDAQ,중견기업부,2445,2,-55,-2.2,2490,2535,2425,287896,707991360,134497207935,55009083,KSQ,전기제품
115180,KR7115180002,큐리언트,KOSDAQ,벤처기업부,4160,2,-125,-2.92,4220,4235,4110,59420,247400620,134337511360,32292671,KSQ,제약
102120,KR7102120003,어보브반도체,KOSDAQ,우량기업부,7530,2,-150,-1.95,7540,7830,7500,68487,520930300,133889070090,17780753,KSQ,반도체와반도체장비
333430,KR7333430007,일승,KOSDAQ,중견기업부,4350,2,-70,-1.58,4330,4490,4255,1696532,7358138760,133661349450,30726747,KSQ,조선
205100,KR7205100001,엑셈,KOSDAQ,우량기업부,1854,2,-6,-0.32,1870,1932,1845,660242,1250653824,133420201074,71963431,KSQ,소프트웨어
023600,KR7023600000,삼보판지,KOSDAQ,우량기업부,8230,2,-120,-1.44,8280,8280,8030,20570,166990120,133079100000,16170000,KSQ,포장재
260970,KR7260970009,에스앤디,KOSDAQ,벤처기업부,45900,2,-1900,-3.97,47800,47800,44300,51319,2377111400,132777408600,2892754,KSQ,식품
166480,KR7166480004,코아스템켐온,KOSDAQ,벤처기업부,4025,1,5,0.12,4065,4240,3770,1943984,7814764635,132303263400,32870376,KSQ,생물공학
099440,KR7099440000,스맥,KOSDAQ,우량기업부,3285,2,-100,-2.95,3390,3420,3240,429075,1414066405,132199549290,40243394,KSQ,기계
269620,KR7269620001,시스웍,KOSDAQ,관리종목(소속부없음),889,0,0,0.0,0,0,0,0,0,132090012299,148582691,KSQ,전자장비와기기
052330,KR7052330008,코텍,KOSDAQ,우량기업부,7990,2,-150,-1.84,8080,8110,7910,4133,32973130,132052120260,16527174,KSQ,디스플레이패널
047820,KR7047820006,초록뱀미디어,KOSDAQ,관리종목(소속부없음),5400,0,0,0.0,0,0,0,0,0,132051222000,24453930,KSQ,방송과엔터테인먼트
085670,KR7085670008,뉴프렉스,KOSDAQ,우량기업부,5390,1,20,0.37,5370,5480,5220,548447,2949994300,131789601790,24450761,KSQ,전자장비와기기
443250,KR7443250006,레뷰코퍼레이션,KOSDAQ,벤처기업부,11840,1,230,1.98,11720,12000,11200,43541,511369250,131544661440,11110191,KSQ,양방향미디어와서비스
225190,KR7225190008,LK삼양,KOSDAQ,중견기업부,2585,2,-195,-7.01,2735,2765,2540,1391731,3673417445,131184717400,50748440,KSQ,전자장비와기기
039560,KR7039560008,다산네트웍스,KOSDAQ,우량기업부,3320,2,-100,-2.92,3410,3460,3260,314297,1053454365,131159856920,39505981,KSQ,통신장비
040300,KR7040300006,YTN,KOSDAQ,우량기업부,3115,2,-75,-2.35,3190,3220,3115,314548,991875010,130830000000,42000000,KSQ,방송과엔터테인먼트
950140,KR8840110108,잉글우드랩,KOSDAQ,외국기업(소속부없음),6580,2,-160,-2.37,6660,6720,6410,149183,976951430,130730558280,19867866,KSQ,화장품
053580,KR7053580007,웹케시,KOSDAQ,우량기업부,9580,1,460,5.04,9110,9640,8890,204461,1914640780,130635255840,13636248,KSQ,소프트웨어
104460,KR7104460001,디와이피엔에프,KOSDAQ,중견기업부,12180,2,-370,-2.95,12420,12540,12180,32403,400786170,130491952500,10713625,KSQ,기계
065650,KR7065650004,하이퍼코퍼레이션,KOSDAQ,중견기업부,1223,2,-33,-2.63,1235,1268,1209,272738,336135997,130471757013,106681731,KSQ,컴퓨터와주변기기
156100,KR7156100000,엘앤케이바이오,KOSDAQ,벤처기업부,6520,2,-120,-1.81,6850,6850,6520,14557,95904360,129987564360,19936743,KSQ,건강관리장비와용품
112290,KR7112290002,와이씨켐,KOSDAQ,기술성장기업부,12850,2,-230,-1.76,13080,13370,12700,64801,841298990,129920503250,10110545,KSQ,반도체와반도체장비
093520,KR7093520005,매커스,KOSDAQ,우량기업부,8030,2,-230,-2.78,8250,8270,8020,54913,446129990,129789628760,16163092,KSQ,반도체와반도체장비
072870,KR7072870009,메가스터디,KOSDAQ,우량기업부,10870,2,-610,-5.31,10900,11000,10790,63674,690803980,129580824330,11920959,KSQ,교육서비스
127120,KR7127120004,디엔에이링크,KOSDAQ,벤처기업부,5760,1,210,3.78,5620,5940,5390,727559,4154601660,129506935680,22483843,KSQ,생명과학도구및서비스
117730,KR7117730002,티로보틱스,KOSDAQ,벤처기업부,7120,2,-230,-3.13,7350,7430,7000,97393,694244290,129387217440,18172362,KSQ,기계
439580,KR7439580002,블루엠텍,KOSDAQ,기술성장기업부,11550,2,-180,-1.53,11550,12080,11530,156383,1832239310,129016052550,11170221,KSQ,건강관리업체및서비스
432720,KR7432720001,퀄리타스반도체,KOSDAQ,기술성장기업부,9260,1,340,3.81,9250,9880,9050,476132,4492768110,128984317920,13929192,KSQ,반도체와반도체장비
226400,KR7226400000,오스테오닉,KOSDAQ,기술성장기업부,6240,1,20,0.32,6220,6320,6080,337782,2088257250,128928390240,20661601,KSQ,건강관리장비와용품
088800,KR7088800008,에이스테크,KOSDAQ,투자주의환기종목(소속부없음),707,2,-12,-1.67,719,743,701,184651,131684247,128639971383,181951869,KSQ,통신장비
457550,KR7457550002,우진엔텍,KOSDAQ,중견기업부,13870,2,-280,-1.98,14050,14230,13820,78873,1101983900,128593471930,9271339,KSQ,에너지장비및서비스
214260,KR7214260002,라파스,KOSDAQ,기술성장기업부,14410,2,-490,-3.29,14650,14900,14320,25685,371906050,128572691830,8922463,KSQ,화장품
007330,KR7007330004,푸른저축은행,KOSDAQ,우량기업부,8520,2,-640,-6.99,8700,10290,8490,2311363,21861980930,128505456000,15082800,KSQ,기타금융
453450,KR7453450009,그리드위즈,KOSDAQ,벤처기업부,16150,2,-630,-3.75,16630,16920,16010,34797,566211490,128275412500,7942750,KSQ,전기유틸리티
330860,KR7330860008,네패스아크,KOSDAQ,우량기업부,10510,2,-10,-0.1,10500,11100,10400,22385,237186800,128054312950,12184045,KSQ,반도체와반도체장비
290670,KR7290670009,대보마그네틱,KOSDAQ,우량기업부,16260,1,950,6.21,15280,16280,15200,42293,664886310,127765551600,7857660,KSQ,전자장비와기기
158430,KR7158430009,아톤,KOSDAQ,벤처기업부,5490,2,-50,-0.9,5690,6050,5210,7096517,40567795620,127492216740,23222626,KSQ,소프트웨어
027710,KR7027710003,팜스토리,KOSDAQ,우량기업부,1143,2,-38,-3.22,1175,1175,1131,197533,226902877,127349173800,111416600,KSQ,식품
356860,KR7356860007,티엘비,KOSDAQ,우량기업부,12940,1,220,1.73,12650,13280,12650,56083,728426610,127234232200,9832630,KSQ,반도체와반도체장비
264850,KR7264850009,이랜시스,KOSDAQ,우량기업부,4160,2,-195,-4.48,4320,4380,4080,386596,1612313140,126025585920,30294612,KSQ,전자장비와기기
458870,KR7458870003,씨어스테크놀로지,KOSDAQ,기술성장기업부,10000,2,-520,-4.94,10430,10600,9930,44524,452566470,125516800000,12551680,KSQ,건강관리기술
456010,KR7456010008,아이씨티케이,KOSDAQ,기술성장기업부,9450,1,1060,12.63,9180,10290,9130,14939628,146923892280,125466289200,13276856,KSQ,통신장비
078350,KR7078350006,한양디지텍,KOSDAQ,우량기업부,8230,1,250,3.13,8020,8460,8000,116945,971472840,125461263860,15244382,KSQ,반도체와반도체장비
064290,KR7064290000,인텍플러스,KOSDAQ,우량기업부,9750,2,-180,-1.81,9930,10210,9700,43370,430096660,125423629500,12863962,KSQ,반도체와반도체장비
149950,KR7149950008,아바텍,KOSDAQ,중견기업부,8030,2,-90,-1.11,8110,8110,7840,991,7924540,125328225000,15607500,KSQ,디스플레이장비및부품
108380,KR7108380007,대양전기공업,KOSDAQ,우량기업부,13090,1,190,1.47,13180,13250,12770,58777,765297980,125236388970,9567333,KSQ,조선
044990,KR7044990000,에이치엔에스하이텍,KOSDAQ,기술성장기업부,15550,2,-430,-2.69,15970,16250,15550,10984,174791320,124960795200,8036064,KSQ,전자장비와기기
459100,KR7459100004,위츠,KOSDAQ,중견기업부,9930,2,-500,-4.79,10380,10380,9930,370203,3727763030,124839960000,12572000,KSQ,핸드셋
061040,KR7061040002,알에프텍,KOSDAQ,우량기업부,3890,2,-125,-3.11,3970,4005,3800,174433,680459545,124827217510,32089259,KSQ,핸드셋
006910,KR7006910004,보성파워텍,KOSDAQ,중견기업부,2540,2,-45,-1.74,2555,2590,2505,149087,378761260,124789752960,49129824,KSQ,전기장비
289220,KR7289220006,자이언트스텝,KOSDAQ,기술성장기업부,5640,2,-240,-4.08,5810,5910,5570,46763,267523380,124766641800,22121745,KSQ,양방향미디어와서비스
082850,KR7082850009,우리바이오,KOSDAQ,우량기업부,2570,2,-60,-2.28,2615,2645,2550,547284,1415126290,124533405460,48456578,KSQ,디스플레이장비및부품
018000,KR7018000000,유니슨,KOSDAQ,중견기업부,738,2,-9,-1.2,738,753,729,617196,457307697,124272974232,168391564,KSQ,에너지장비및서비스
039240,KR7039240007,경남스틸,KOSDAQ,우량기업부,4600,2,-190,-3.97,4745,5220,4460,6487896,31521333485,124106178400,26979604,KSQ,철강
019550,KR7019550003,SBI인베스트먼트,KOSDAQ,중견기업부,765,2,-10,-1.29,765,775,750,532433,405199033,123980929875,162066575,KSQ,창업투자
090850,KR7090850009,현대이지웰,KOSDAQ,우량기업부,5220,2,-20,-0.38,5210,5230,5080,52693,270605170,123956004420,23746361,KSQ,상업서비스와공급품
124500,KR7124500000,아이티센,KOSDAQ,투자주의환기종목(소속부없음),5330,2,-130,-2.38,5460,5560,5330,92796,501058410,123680128910,23204527,KSQ,비철금속
054210,KR7054210000,이랜텍,KOSDAQ,우량기업부,4880,2,-60,-1.21,4835,4970,4780,50297,242960125,123421104800,25291210,KSQ,핸드셋
060570,KR7060570009,드림어스컴퍼니,KOSDAQ,중견기업부,1623,2,-79,-4.64,1680,1695,1623,56639,93567742,122733812979,75621573,KSQ,방송과엔터테인먼트
264450,KR7264450008,유비쿼스,KOSDAQ,우량기업부,8210,2,-270,-3.18,8280,8500,8050,29298,242383700,122479924430,14918383,KSQ,통신장비
051160,KR7051160000,지어소프트,KOSDAQ,우량기업부,7900,2,-70,-0.88,7970,8030,7750,35463,278186180,122247997000,15474430,KSQ,판매업체
043610,KR7043610005,지니뮤직,KOSDAQ,우량기업부,2095,2,-55,-2.56,2160,2160,2075,75834,159674625,121751842610,58115438,KSQ,방송과엔터테인먼트
151910,KR7151910007,퓨처코어,KOSDAQ,관리종목(소속부없음),640,0,0,0.0,0,0,0,0,0,121645902080,190071722,KSQ,핸드셋
052260,KR7052260007,현대바이오랜드,KOSDAQ,중견기업부,4045,2,-95,-2.29,4140,4170,4015,73452,298445695,121350000000,30000000,KSQ,화장품
274090,KR7274090000,켄코아에어로스페이스,KOSDAQ,기술성장기업부,9380,2,-310,-3.2,9600,9840,9380,92472,879781900,121126059880,12913226,KSQ,우주항공과국방
192440,KR7192440006,슈피겐코리아,KOSDAQ,우량기업부,19480,2,-570,-2.84,20000,20250,19430,10360,204944740,121094751240,6216363,KSQ,핸드셋
396470,KR7396470007,워트,KOSDAQ,중견기업부,7510,2,-110,-1.44,7520,7770,7420,144917,1101764580,121061200000,16120000,KSQ,반도체와반도체장비
084990,KR7084990001,헬릭스미스,KOSDAQ,기술성장기업부,2615,2,-55,-2.06,2670,2670,2590,62772,164108625,120532664155,46092797,KSQ,생물공학
042600,KR7042600007,새로닉스,KOSDAQ,우량기업부,9700,1,30,0.31,9530,9870,9500,9208,88442160,120508667800,12423574,KSQ,가정용기기와용품
005710,KR7005710009,대원산업,KOSDAQ,우량기업부,6010,2,-30,-0.5,6030,6040,5900,16905,101301620,120425976000,20037600,KSQ,자동차부품
950190,KR8344390008,고스트스튜디오,KOSDAQ,외국기업(소속부없음),8840,2,-240,-2.64,8630,8920,8630,18140,158914370,120046245280,13579892,KSQ,게임엔터테인먼트
123410,KR7123410003,코리아에프티,KOSDAQ,우량기업부,4310,2,-170,-3.79,4435,4480,4260,324774,1405588715,119994985840,27841064,KSQ,자동차부품
418470,KR7418470001,밀리의서재,KOSDAQ,벤처기업부,14100,2,-320,-2.22,14590,14590,13880,90490,1276835790,119839974900,8499289,KSQ,출판
950110,KR8392070007,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),4970,2,-10,-0.2,4975,4975,4970,18158,90258465,119541123800,24052540,KSQ,IT서비스
052420,KR7052420007,오성첨단소재,KOSDAQ,중견기업부,1382,2,-27,-1.92,1400,1414,1360,770196,1067778400,119287595344,86315192,KSQ,디스플레이장비및부품
094820,KR7094820008,일진파워,KOSDAQ,우량기업부,7910,2,-270,-3.3,8010,8180,7860,52139,415665430,119272588190,15078709,KSQ,건설
195990,KR7195990007,에이비프로바이오,KOSDAQ,중견기업부,418,3,0,0.0,435,436,410,763800,320311718,119000303378,284689721,KSQ,기계
063170,KR7063170005,서울옥션,KOSDAQ,우량기업부,6670,2,-110,-1.62,6690,6900,6640,90486,609279570,118554360890,17774267,KSQ,판매업체
315640,KR7315640003,딥노이드,KOSDAQ,기술성장기업부,5280,2,-80,-1.49,5430,5440,5220,106228,564501130,118384295040,22421268,KSQ,IT서비스
033290,KR7033290008,코웰패션,KOSDAQ,우량기업부,2105,2,-65,-3.0,2150,2215,2070,102110,216755750,118209013605,56156301,KSQ,항공화물운송과물류
220260,KR7220260004,켐트로스,KOSDAQ,우량기업부,4450,2,-390,-8.06,4750,4795,4435,540076,2467041835,118184466150,26558307,KSQ,화학
023900,KR7023900004,풍국주정,KOSDAQ,우량기업부,9330,2,-10,-0.11,9340,9340,9110,6585,60352200,117558000000,12600000,KSQ,화학
033790,KR7033790007,피노,KOSDAQ,중견기업부,5150,2,-100,-1.9,5140,5220,4965,70214,355857390,117537420000,22822800,KSQ,통신장비
066590,KR7066590001,우수AMS,KOSDAQ,중견기업부,2995,1,30,1.01,3000,3005,2930,109050,324017710,117023946480,39073104,KSQ,자동차부품
042520,KR7042520007,한스바이오메드,KOSDAQ,벤처기업부,8650,2,-410,-4.53,8880,9060,8500,17902,155640940,117003074550,13526367,KSQ,건강관리장비와용품
310200,KR7310200001,애니플러스,KOSDAQ,우량기업부,2565,2,-35,-1.35,2600,2610,2525,95790,245246840,116761311135,45520979,KSQ,방송과엔터테인먼트
251120,KR7251120002,바이오에프디엔씨,KOSDAQ,기술성장기업부,13420,2,-260,-1.9,13790,13790,13220,35236,471956280,116696294000,8695700,KSQ,생물공학
388050,KR7388050007,지투파워,KOSDAQ,중견기업부,6230,2,-90,-1.42,6250,6360,6150,244850,1528540120,116559792510,18709437,KSQ,전기장비
317870,KR7317870004,엔바이오니아,KOSDAQ,기술성장기업부,13640,2,-340,-2.43,13950,13960,13640,6194,85156670,116032070000,8506750,KSQ,가정용기기와용품
109740,KR7109740001,디에스케이,KOSDAQ,벤처기업부,4510,2,-20,-0.44,4635,4640,4455,1890,8485100,115953858900,25710390,KSQ,전자장비와기기
005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,8450,2,-100,-1.17,8540,8710,8400,10556,89980410,115919668800,13718304,KSQ,식품
046210,KR7046210001,HLB파나진,KOSDAQ,벤처기업부,2715,1,25,0.93,2690,2760,2665,39332,106707565,115407365655,42507317,KSQ,생명과학도구및서비스
452430,KR7452430002,사피엔반도체,KOSDAQ,기술성장기업부,14250,2,-20,-0.14,14270,14390,13850,101799,1443059000,115374469500,8096454,KSQ,반도체와반도체장비
306620,KR7306620006,네온테크,KOSDAQ,벤처기업부,2670,2,-20,-0.74,2730,2800,2630,1890949,5107677125,115047411060,43088918,KSQ,반도체와반도체장비
065450,KR7065450009,빅텍,KOSDAQ,벤처기업부,4010,2,-20,-0.5,4045,4050,3960,168893,676036425,114897728000,28652800,KSQ,우주항공과국방
377480,KR7377480009,마음AI,KOSDAQ,기술성장기업부,18380,2,-750,-3.92,19070,19150,17910,798507,14785808140,114677341480,6239246,KSQ,IT서비스
053280,KR7053280004,예스24,KOSDAQ,우량기업부,4580,2,-240,-4.98,4660,4730,4575,211371,981316115,114500000000,25000000,KSQ,인터넷과카탈로그소매
297090,KR7297090003,씨에스베어링,KOSDAQ,중견기업부,4195,2,-30,-0.71,4225,4240,4105,73634,306687845,114397650000,27270000,KSQ,기계
054050,KR7054050000,농우바이오,KOSDAQ,우량기업부,7130,2,-170,-2.33,7280,7280,7100,15180,108370230,114297899930,16030561,KSQ,생물공학
099750,KR7099750002,이지케어텍,KOSDAQ,벤처기업부,16710,2,-390,-2.28,17010,17190,16600,11289,189946170,114209106960,6834776,KSQ,건강관리기술
008830,KR7008830002,대동기어,KOSDAQ,우량기업부,12640,1,30,0.24,12750,13120,12480,589166,7522364440,113602252800,8987520,KSQ,기계
376270,KR7376270005,에이치이엠파마,KOSDAQ,기술성장기업부,16270,2,-380,-2.28,16920,16920,16000,26981,440149100,113272374530,6962039,KSQ,건강관리업체및서비스
069510,KR7069510006,에스텍,KOSDAQ,중견기업부,10360,2,-630,-5.73,10510,10620,10350,12426,129922060,113027600000,10910000,KSQ,전자장비와기기
272110,KR7272110008,케이엔제이,KOSDAQ,우량기업부,14050,1,1760,14.32,12290,14120,12290,157985,2111800390,112475799750,8005395,KSQ,반도체와반도체장비
273640,KR7273640003,와이엠텍,KOSDAQ,벤처기업부,10250,2,-210,-2.01,10350,10600,10210,10927,113349770,112401500000,10966000,KSQ,전기제품
042510,KR7042510008,라온시큐어,KOSDAQ,벤처기업부,2005,2,-75,-3.61,2110,2170,1980,2000970,4181082703,112331871355,56025871,KSQ,소프트웨어
206400,KR7206400004,베노티앤알,KOSDAQ,중견기업부,2990,2,-140,-4.47,3130,3170,2985,79429,239427910,112155372420,37510158,KSQ,건축제품
149980,KR7149980005,하이로닉,KOSDAQ,벤처기업부,6030,1,120,2.03,6000,6090,5780,77763,462005740,112124008890,18594363,KSQ,건강관리장비와용품
183490,KR7183490002,엔지켐생명과학,KOSDAQ,기술성장기업부,1318,1,1,0.08,1333,1352,1295,196683,259958679,112116410716,85065562,KSQ,제약
119830,KR7119830008,아이텍,KOSDAQ,중견기업부,5220,2,-80,-1.51,5300,5350,5180,45831,240490870,111887030340,21434297,KSQ,반도체와반도체장비
382900,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,12770,3,0,0.0,12770,12980,12640,19929,254113180,111877970000,8761000,KSQ,전기장비
018120,KR7018120006,진로발효,KOSDAQ,우량기업부,16870,2,-580,-3.32,17050,17410,16500,5043,85400660,111698294400,6621120,KSQ,음료
168360,KR7168360006,펨트론,KOSDAQ,벤처기업부,5240,3,0,0.0,5140,5470,5140,204806,1080459440,111550608160,21288284,KSQ,전자장비와기기
079810,KR7079810008,디이엔티,KOSDAQ,중견기업부,5040,1,40,0.8,5050,5120,4890,74251,371321115,111021593760,22028094,KSQ,전기제품
332570,KR7332570001,와이팜,KOSDAQ,벤처기업부,2625,1,75,2.94,2540,2715,2540,202093,533956385,110863856250,42233850,KSQ,핸드셋
124560,KR7124560004,태웅로직스,KOSDAQ,우량기업부,2885,2,-45,-1.54,2905,2910,2830,97174,278403575,110831844840,38416584,KSQ,해운사
351870,KR7351870001,차이커뮤니케이션,KOSDAQ,중견기업부,9930,2,-840,-7.8,10340,11100,9900,358102,3692297920,110825175060,11160642,KSQ,광고
147830,KR7147830004,제룡산업,KOSDAQ,벤처기업부,5540,2,-200,-3.48,5620,5700,5420,193712,1068775510,110800000000,20000000,KSQ,전기장비
950220,KR8840140006,네오이뮨텍,KOSDAQ,외국기업(소속부없음),1111,1,11,1.0,1098,1139,1092,189782,210728751,109841753615,98867465,KSQ,제약
