Code,Name,Volatility,TotalReturn,AvgReturn,Sector,Volume,Amount,Marcap
28513K,SK케미칼우,1.82,-12.85,-0.2020192052905737,화학,2456,49776490,43048980150
049800,우진플라임,1.81,-8.33,-0.15063144492582795,기계,6837,14245115,41800000000
012160,영흥,2.3,-13.45,-0.2349563659777224,철강,64369,26261197,41739873264
004270,남성,2.62,-17.43,-0.2812332889182127,전자장비와기기,25246,28960389,41680196160
024890,대원화성,5.08,-16.21,-0.18932613179438343,"섬유,의류,신발,호화품",50915,50733758,41372899456
012170,아센디오,4.38,-27.36,-0.5108110481007744,방송과엔터테인먼트,397342,155636674,40702808784
143210,핸즈코퍼레이션,1.49,-10.87,-0.13160436141594747,자동차부품,10858,20090125,40360753215
014130,한익스프레스,2.34,-8.32,-0.14703230399035758,항공화물운송과물류,8721,29108365,40320000000
006570,대림통상,2.68,-8.39,-0.11350935191488584,건축제품,4021,10551500,39889500000
023150,MH에탄올,2.53,-7.92,-0.12686937030157608,음료,4493,23931880,39475114100
003465,유화증권우,1.22,1.58,0.033459717537442736,증권,247,539765,39321956250
005360,모나미,2.43,-11.49,-0.18844603612332295,문구류,130522,278226755,39306398560
446070,유니드비티플러스,2.45,-20.17,-0.31887571185048597,건축자재,8219,29904970,38837046900
119650,KC코트렐,5.3,-5.36,0.09638738705120774,상업서비스와공급품,151562,90292670,38528597400
005030,부산주공,0.0,0.0,0.0,자동차부품,0,0,38288532168
033250,체시스,5.37,-13.67,-0.09712877560324402,자동차부품,502634,589876113,37184000000
003475,유안타증권우,1.01,-1.89,-0.04392935818561595,증권,89719,257089790,36799804200
069640,한세엠케이,4.78,-28.55,-0.45014330420678966,"섬유,의류,신발,호화품",3656,4458606,36760038942
002820,SUN&L,2.45,-11.94,-0.1665786053393308,종이와목재,5164,14981730,36247968375
010770,평화홀딩스,1.86,-11.76,-0.19992687405441373,자동차부품,7867,19704075,36198028350
011090,에넥스,4.93,2.91,0.194544617894013,가구,360497,215977620,36114967882
019175,신풍제약우,1.79,-17.56,-0.29609163737658345,제약,2899,47119350,35640000000
003535,한화투자증권우,5.57,11.46,0.31830217543249467,증권,6961,49078000,34080000000
000215,DL우,1.71,-17.59,-0.30741264984631295,화학,1876,37542180,33975217250
33637K,솔루스첨단소재1우,2.37,-23.47,-0.4045079874955866,전자장비와기기,147562,300290408,33902075830
090370,메타랩스,2.6,-15.69,-0.25709694855666493,상업서비스와공급품,24337,32165858,33870377040
37550K,DL이앤씨우,1.46,0.57,0.020897780666977457,건설,1467,23198620,33822160000
001140,국보,0.0,0.0,0.0,항공화물운송과물류,0,0,33456978680
006200,한국전자홀딩스,1.44,-7.88,-0.12646836794614424,반도체와반도체장비,13520,9684549,33370635968
005320,온타이드,4.16,-0.2,0.03732647310461914,"섬유,의류,신발,호화품",4389781,2166668692,33260055218
024070,WISCOM,3.49,-0.93,0.030063498129462695,화학,28809,61693260,32645312940
009140,경인전자,1.99,0.0,0.015513623368793769,전자제품,6859,141206150,32436958050
003680,한성기업,1.75,0.19,0.011870765100968997,식품,31902,165173820,32289478000
009310,참엔지니어링,2.98,-11.0,-0.17989611159686186,디스플레이장비및부품,516801,184285836,30891740516
000950,전방,1.66,-7.18,-0.11563679861247438,"섬유,의류,신발,호화품",317,5783710,30626400000
005820,원림,1.53,-19.81,-0.3578019063516939,포장재,1765,22469970,29299117500
001420,태원물산,2.32,2.96,0.06404029520299002,자동차부품,1155,4405135,29108000000
000760,이화산업,2.11,-18.62,-0.3426105166619405,화학,509,5204660,29008000000
000040,KR모터스,2.81,-12.09,-0.18816231923462493,자동차,189647,89958427,28863776640
133820,화인베스틸,3.41,1.54,0.10013669241898723,철강,20649,19205435,28544985268
001070,대한방직,1.61,-11.72,-0.18084464387418991,"섬유,의류,신발,호화품",2751,14610840,28355000000
004365,세방우,1.21,-2.43,-0.03154727203931822,항공화물운송과물류,1159,8723830,28148977500
002420,세기상사,1.53,-17.59,-0.3450937240513295,전문소매,6731,34031990,28127770880
001465,BYC우,0.58,0.86,0.009424641241965181,"섬유,의류,신발,호화품",368,4717160,27935434500
019685,대교우B,1.96,4.36,0.06581495078197733,교육서비스,1735,2464627,27877730650
071950,코아스,2.82,-11.85,-0.25097482011423816,가구,7747,63705420,27411697600
002070,비비안,4.4,7.87,0.22009806753611824,"섬유,의류,신발,호화품",173796,159353209,27350882820
002690,동일제강,2.74,-14.99,-0.22387309392223156,철강,12700,16738135,27161881680
015260,에이엔피,3.37,-16.36,-0.28594642237332196,전자장비와기기,30006,17667111,26754318142
084870,TBH글로벌,3.07,-14.59,-0.21042570175761108,"섬유,의류,신발,호화품",11850,14550310,25883312379
007120,미래아이앤지,2.87,-23.01,-0.3649294515978628,IT서비스,111360,96296341,25124388960
003495,대한항공우,0.98,-1.97,-0.035604506758997186,항공사,4058,91510200,24937325300
014910,성문전자,1.99,-15.23,-0.2559317563140433,전기제품,25085,27060213,24370168725
33626L,두산퓨얼셀2우B,2.12,-9.23,-0.13163412786629416,전기제품,4035,32765350,24368208000
010400,우진아이엔에스,3.59,-9.9,-0.14566913667541997,건설,13087,41264835,23933080000
030720,동원수산,1.97,-13.5,-0.21990712069992632,식품,3882,19467640,23548253300
005110,한창,0.0,0.0,0.0,상업서비스와공급품,0,0,23332434378
008775,호텔신라우,1.34,-22.04,-0.4134823595998171,백화점과일반상점,2214,66965200,22744339750
152550,한국ANKOR유전,6.3,-21.18,-0.20661244218286892,기타,3091033,988290571,22406400000
010420,한솔PNS,3.29,5.32,0.08045450343173838,종이와목재,34745,37784010,22296397056
00499K,롯데지주우,0.92,-14.7,-0.2683072264164863,복합기업,9163,245069600,21509600100
025890,한국주강,4.58,-4.58,0.022631571197051503,철강,18134,34277165,21464973582
088790,진도,1.7,-6.58,-0.0990613543829919,"섬유,의류,신발,호화품",43025,74206075,21397671936
001685,대상우,2.19,-5.34,-0.08484983142699118,식품,11935,186373660,21361776570
084670,동양고속,1.22,-14.88,-0.2433622806253394,도로와철도운송,1654,12138540,21195565080
108675,LX하우시스우,1.24,-13.77,-0.2460490072040616,건축자재,3365,69519300,21007915500
009440,KC그린홀딩스,5.43,-10.44,-0.023798293177107733,상업서비스와공급품,117203,106380511,20640122416
044380,주연테크,2.19,-16.49,-0.2716394971245665,컴퓨터와주변기기,52700,16379032,20518790268
204210,스타에스엠리츠,4.31,-3.75,0.03434984728256367,부동산,32579,82688975,20114914550
005257,녹십자홀딩스2우,3.77,-5.07,-0.022802292788497065,제약,178,4083600,19796166000
45014K,코오롱모빌리티그룹우,8.95,83.27,1.3588944064833584,자동차,215775,1752255990,19108613600
002355,넥센타이어1우B,1.56,-7.4,-0.12923565297390566,자동차부품,40281,115870750,18720000000
000087,하이트진로2우B,0.82,-2.72,-0.045600647740403816,음료,1161,18310150,17799673500
084695,대상홀딩스우,6.73,-2.34,0.14651661623529202,식품,36082,682201170,17173461600
025620,제이준코스메틱,2.27,-30.64,-0.5825635548274481,화장품,29485,114137100,17109687490
001770,SHD,2.09,-21.34,-0.37739606523401,철강,1508,21330750,17020440780
35320K,대덕전자1우,1.98,-1.82,-0.023428153228018004,전자장비와기기,148,1198960,16973703900
33637L,솔루스첨단소재2우B,2.76,-29.21,-0.5164577571869221,전자장비와기기,3733,15784585,16208889840
000075,삼양홀딩스우,1.29,-9.3,-0.14845469424884922,화학,182,9434700,15719798600
007815,코리아써우,2.02,-11.84,-0.19808503176904546,전자장비와기기,428,2187320,15238506600
001795,대한제당우,1.19,-10.08,-0.1858730436383413,식품,66332,151647945,15040003200
004105,태양금속우,6.62,-8.79,0.0359522099113622,자동차부품,32736,147522140,14718000000
140910,에이리츠,0.0,0.0,0.0,부동산,0,0,13969290160
004255,NPC우,1.32,-2.96,-0.03537631247770992,포장재,12043,31277440,13833600000
004835,덕성우,5.86,-3.14,0.09344752148305153,"섬유,의류,신발,호화품",34057,332458990,13725120000
008500,일정실업,3.49,-19.7,-0.35025156544223207,자동차부품,1990,22193710,13356000000
002025,코오롱우,2.31,-4.7,-0.04641621866536047,복합기업,6647,82384570,13325708200
001067,JW중외제약2우B,1.73,8.02,0.07052386400427565,제약,6,363600,12724363800
18064K,한진칼우,1.32,-7.87,-0.08154221963818413,항공사,84,1973350,12560324400
003075,코오롱글로벌우,6.3,-3.23,0.12128608679069994,건설,2666,43335900,12222160500
