Code,Name,Volatility,TotalReturn,AvgReturn,Sector,Volume,Amount,Marcap
089230,THE E&M,3.31,-28.69,-0.5073392694867588,양방향미디어와서비스,160197,148150366,20723156491
043090,더테크놀로지,4.35,-51.58,-1.1689147101552748,통신장비,501389,136584788,20490153750
044480,빌리언스,3.7,-26.39,-0.3756984369545409,제약,81004,40527538,20413191456
154040,다산솔루에타,3.47,-18.14,-0.27004656802243954,전자제품,10576,11932782,20337456502
019660,글로본,6.96,1.93,0.27673518053573803,화장품,49243,28799087,20248214172
063760,이엘피,2.27,-12.55,-0.21141962019526706,디스플레이장비및부품,95609,208744420,20142280800
035290,골드앤에스,4.15,-24.78,-0.07356824546134275,교육서비스,69864,29319292,20119474560
039740,한국정보공학,2.38,-5.85,-0.07002809687386795,판매업체,18329,45566190,20005900515
084440,유비온,6.91,-0.1,0.27656855031995564,교육서비스,106204,106920650,19949353600
275630,에스에스알,1.39,-3.79,-0.05734443562369164,소프트웨어,5169,17021545,19859363700
188260,세니젠,4.89,-11.51,-0.08136198681303199,건강관리장비와용품,31410,86308910,19733723100
335870,윙스풋,4.88,-4.29,0.038718580241702015,"섬유,의류,신발,호화품",75470,88772671,19700759382
449020,유안타제13호스팩,0.24,0.0,0.004431168696540366,창업투자,13403,27012390,19605950000
900120,씨엑스아이,3.17,-23.53,-0.5460543349370527,제약,641362,41441932,19537559925
067770,세진티에스,2.65,-7.01,-0.09698786507165712,디스플레이장비및부품,5666,13097570,19480095760
134060,이퓨쳐,1.51,-3.89,-0.07039586943055583,교육서비스,4831,19614220,19458540000
060480,국일신동,1.68,-15.67,-0.26577085626242786,비철금속,8279,14441853,19451860000
008290,원풍물산,1.93,-16.67,-0.28812787110717625,"섬유,의류,신발,호화품",39801,18863093,19329497525
244460,올리패스,121.1,950.66,15.748467612713041,제약,86399,411664220,19218678210
215790,이노인스트루먼트,3.9,-10.53,-0.09260957212603953,통신장비,33388,16078712,19174778924
179530,애드바이오텍,3.96,-39.28,-0.7452704560482342,제약,22122,45636075,19149230180
042940,상지건설,26.0,120.05,2.867772164212157,건설,6642,31623825,19013161850
054410,케이피티유,1.92,-18.26,-0.3541240583339121,비철금속,5410,17707315,18840000760
054180,메디콕스,6.12,-20.84,-0.2321453820392077,조선,204277,65658887,18782172277
054090,삼진엘앤디,2.96,-27.7,-0.5050610432461665,전자장비와기기,26240,19352291,18569668608
053060,세동,2.31,-2.42,-0.000963111658437262,자동차부품,26804,28176629,18540289950
123750,알톤,1.78,-10.3,-0.16511138614715873,레저용장비와제품,14304,20577962,18533115838
225430,케이엠제약,2.67,-12.23,-0.21120654566288552,가정용품,54263,35331248,18405453000
439410,엔에이치스팩26호,0.26,0.24,0.01237611170054683,창업투자,7229,15028250,18348000000
106240,파인테크닉스,4.74,1.95,0.10684705487456096,디스플레이장비및부품,845035,976608166,18311515550
019570,플루토스,3.77,-31.37,-0.6031918503418072,창업투자,245143,69503629,18286811760
016670,디모아,5.21,-23.95,-0.3187389575600513,소프트웨어,6323,23321725,18284830200
069330,유아이디,1.37,-1.38,-0.016517626085574093,디스플레이장비및부품,22911,29112274,18278125208
065150,대산F&B,0.0,0.0,0.0,식품,0,0,18165948725
177350,베셀,4.36,-30.1,-0.4951166875010017,디스플레이장비및부품,0,0,18053152686
030350,드래곤플라이,50.89,399.61,6.698213861830523,게임엔터테인먼트,164611,215708950,17957865436
466910,엔에이치스팩30호,0.23,-1.95,-0.03339705092779773,창업투자,16783,32691849,17836000000
043360,디지아이,3.98,-10.79,-0.1752312294071397,컴퓨터와주변기기,10542,20757639,17784000000
121890,에스디시스템,2.84,-11.21,-0.1525543662129801,운송인프라,51741,69475432,17783954748
069140,누리플랜,4.21,-5.71,-0.01693029593190561,상업서비스와공급품,90240,121238981,17728011279
196700,웹스,4.78,-9.12,-0.08234959781386411,화학,100984,122045720,17452434960
049470,SGA,4.13,-18.96,-0.2922063068049231,소프트웨어,139706,40846117,17364363455
344860,이노진,2.75,-26.76,-0.48862071432971704,화장품,51464,73397689,17190870000
096870,엘디티,2.16,3.23,0.04262303709665312,디스플레이장비및부품,13411,34549145,17096704000
079950,인베니아,5.21,-14.07,-0.09986934852931029,디스플레이장비및부품,37822,27469683,17005600000
191410,육일씨엔에쓰,2.11,-16.3,-0.2788716086855283,화학,11224,16838819,16795178245
412930,미래에셋비전스팩1호,3.46,-1.82,0.004259831068080307,창업투자,0,0,16644320000
027040,서울전자통신,1.95,-15.05,-0.2583636448432007,전자장비와기기,75088,17711721,16492556739
044180,KD,8.75,32.4,0.8216732498970312,건설,955426,598649307,16484881983
073540,에프알텍,2.15,7.19,0.17382386396839417,통신장비,126390,177901908,16313400000
032980,바이온,6.55,-49.37,-1.0017257689068295,석유와가스,19736296,7395477728,16209632380
477380,미래에셋비전스팩4호,0.37,-1.23,-0.02003842610074802,창업투자,8999,17826475,16200000000
482680,미래에셋비전스팩7호,0.23,-0.81,-0.01488697138266474,창업투자,6515,12867230,16183550000
440820,엔에이치스팩27호,0.35,-1.19,-0.01938783315253101,창업투자,5951,12324595,16146000000
424140,케이비제21호스팩,0.52,-3.7,-0.06135112114941832,창업투자,3947,8234570,16075350000
424760,벨로크,2.81,-26.26,-0.4713608224614676,IT서비스,14626,11936189,16066306634
478780,대신밸런스제18호스팩,0.42,-0.74,-0.015540134124175653,창업투자,10850,21924200,15978200000
060260,뉴보텍,5.11,-1.75,0.052265760947823474,건축제품,144190,170236419,15957682629
106520,노블엠앤비,0.0,0.0,0.0,전자장비와기기,0,0,15904036272
457390,대신밸런스제15호스팩,1.29,-6.38,-0.11550696435494243,창업투자,47497,104988615,15477000000
457630,대신밸런스제16호스팩,0.77,-5.42,-0.11224062201079373,창업투자,0,0,15314450000
422040,엔에이치스팩23호,0.21,1.44,0.023969006173361618,창업투자,31004,65647620,15179200000
065690,파커스,7.95,-3.42,0.20385979398437465,컴퓨터와주변기기,81811,86291574,15088981494
065420,에스아이리소스,2.51,-25.8,-0.39898438378118073,석유와가스,132135,27717805,15031232790
250930,예선테크,5.68,-22.79,-0.3412276768449008,디스플레이장비및부품,495914,229899470,14982199760
070590,한솔인티큐브,2.53,-11.37,-0.14171693944521166,IT서비스,907183,1022564413,14934364596
227100,퀀텀온,6.76,-53.1,-1.1450469951968216,건설,0,0,14770119384
051780,큐로홀딩스,113.86,576.1,14.053608851862272,식품,43921,48249990,14665413375
477340,에이치엠씨제7호스팩,0.33,-2.5,-0.03832550507093339,창업투자,14415,28074872,14644500000
050090,비케이홀딩스,3.45,-15.13,-0.1906515092865737,광고,43204,31223927,14423071815
469880,하나30호스팩,0.4,-4.83,-0.08172283061099757,창업투자,14703,28808495,14390850000
454750,하나28호스팩,0.54,-5.14,-0.09442321908272396,창업투자,41023,82041733,14346384000
442310,대신밸런스제14호스팩,1.16,-8.76,-0.1282189216611766,창업투자,241,516780,14325850000
430220,신영스팩8호,0.6,-2.77,-0.05654493695163299,창업투자,29778,62504265,14229800000
060240,스타코링크,7.16,-56.35,-1.0602570953041905,게임엔터테인먼트,64898,27645224,13895096970
478440,미래에셋비전스팩6호,0.43,-1.53,-0.02069175234260719,창업투자,21251,42317940,13818420000
473050,유안타제15호스팩,0.35,-2.68,-0.04879461873335267,창업투자,11085,21592952,13746610000
479880,한국제15호스팩,0.41,-1.72,-0.032181671871230146,창업투자,15915,31812006,13740000000
026910,광진실업,1.96,-13.59,-0.20936037136693286,철강,17151,34023186,12785188380
489480,키움제11호스팩,0.48,0.21,-0.06132874371345528,창업투자,40364,78165373,12784200000
054630,에이디칩스,0.0,0.0,0.0,전자제품,0,0,12594094838
446840,키움제8호스팩,1.16,-6.37,-0.09569086258988371,창업투자,0,0,12524400000
481890,엔에이치스팩31호,0.39,-2.67,-0.036048408448792015,창업투자,9307,18332822,12505995000
478390,KB제29호스팩,0.62,-2.19,-0.030965784209273466,창업투자,757,1514554,12502200000
471050,대신밸런스제17호스팩,0.49,-3.52,-0.08185889526204988,창업투자,649,1343210,12453300000
