Code,Name,Volatility,TotalReturn,AvgReturn,Sector,Volume,Amount,Marcap
310080,RISE 중국MSCI China(H),1.57,-13.11,-0.3128200900571783,해외주식,8984,74,99
400580,SOL 유럽탄소배출권선물S&P(H),1.87,16.68,0.27356311658889043,해외주식,18042,196,98
104520,KOSEF 블루칩,1.17,-4.54,-0.08534268965681657,국내 업종/테마,489,3,97
491700,HK 200,1.14,-6.01,-0.11271762135648196,국내 시장지수,1,0,97
432840,HANARO 미국S&P500,0.92,12.27,0.1965509649323947,해외주식,1902,30,97
181480,ACE 미국부동산리츠(합성 H),1.16,-6.39,-0.11643332785522949,기타,91,7,97
499150,SOL 미국S&P500엔화노출(H),1.18,-4.5,-0.1811368358367138,해외주식,170395,1644,97
494210,SOL 미국500타겟커버드콜액티브,0.89,9.34,0.1563157959676165,해외주식,130739,1398,96
365040,TIGER AI코리아그로스액티브,1.15,-3.6,-0.06322742714591474,국내 시장지수,468,5,96
464060,HANARO 글로벌반도체TOP10 SOLACTIVE,1.82,8.24,0.14099200960056218,해외주식,2999,52,96
496130,TRUSTON 코리아밸류업액티브,1.1,-2.79,-0.0779847618270489,국내 시장지수,23,0,96
292730,FOCUS KRX300,1.25,-5.79,-0.10642749593300782,국내 시장지수,1,0,95
337140,KODEX 코스피대형주,1.08,-5.5,-0.08912613343713019,국내 업종/테마,6971,82,95
480460,WON 한국부동산TOP3플러스,1.0,-5.07,-0.10117907875573873,기타,307,2,94
450190,KODEX 한중반도체(합성),1.98,4.73,0.20151736621760538,해외주식,30,0,94
337150,KODEX 200exTOP,1.08,-4.14,-0.07558322221934034,국내 업종/테마,32,0,94
475070,KoAct 글로벌기후테크인프라액티브,1.86,15.38,0.24127224647471382,해외주식,1424,22,93
498860,RISE 코리아금융고배당,1.32,-3.43,-0.09509513748875209,국내 업종/테마,274935,2566,93
100910,KOSEF KRX100,1.24,-6.19,-0.11103370270136122,국내 시장지수,2478,12,93
404260,KODEX 기후변화솔루션,1.66,-15.97,-0.287314950731843,국내 업종/테마,1373,12,93
491630,RISE 미국반도체인버스(합성 H),1.9,1.96,0.06645198064498149,해외주식,528,10,92
138530,TIGER LG그룹+펀더멘털,1.28,-11.98,-0.22132900890160792,국내 업종/테마,16811,108,92
410870,TIMEFOLIO K컬처액티브,2.01,-6.56,-0.12274972548406518,국내 업종/테마,6988,64,92
145850,TREX 펀더멘탈 200,1.08,-6.04,-0.11033918319597637,국내 업종/테마,1,0,91
159800,마이티 코스피100,1.19,-5.46,-0.09950534535283626,국내 시장지수,1181,29,91
390400,KODEX 미국스마트모빌리티S&P,1.61,8.12,0.1429597886640199,해외주식,6573,39,90
477490,에셋플러스 글로벌일등기업포커스10액티브,1.22,21.07,0.33335797431725583,해외주식,2503,37,89
289670,PLUS 국채선물10년,0.35,1.62,0.030886911041904108,채권,25049,1397,89
376410,TIGER 탄소효율그린뉴딜,1.25,-5.54,-0.09385448708294017,국내 업종/테마,1452,11,89
226980,KODEX 200 중소형,1.33,-5.11,-0.096616966330025,국내 시장지수,909,11,89
091220,TIGER 은행,1.76,-5.1,-0.07365045681246368,국내 업종/테마,15071,128,88
489860,KOSEF 글로벌전력GRID인프라,1.15,6.04,0.1002100731493725,해외주식,11803,129,88
289040,KODEX MSCI KOREA ESG유니버설,1.22,-7.51,-0.128251719877327,국내 업종/테마,2,0,87
269530,PLUS S&P글로벌인프라,1.02,6.85,0.10644456900506323,해외주식,1102,19,87
368680,KODEX K-뉴딜디지털플러스,1.59,-12.16,-0.1942374333108232,국내 업종/테마,3782,27,87
375270,RISE 글로벌데이터센터리츠(합성),1.06,-1.41,-0.023521371358465704,기타,1821,22,86
174350,TIGER 로우볼,0.83,-1.88,-0.035970020735248145,국내 업종/테마,108936,1370,85
497520,ACE 일라이릴리밸류체인,1.16,9.4,0.26344387006988496,해외주식,4273,45,85
429740,PLUS K리츠,1.12,-5.35,-0.11132098028641142,기타,20626,134,85
442090,에셋플러스 코리아대장장이액티브,1.43,-4.11,-0.07894590331411709,국내 업종/테마,25,0,84
395760,PLUS ESG성장주액티브,1.13,-3.97,-0.07515118343465892,국내 업종/테마,442,3,84
