Code,Name,Volatility,TotalReturn,AvgReturn,Sector,Volume,Amount,Marcap
950210,프레스티지바이오파마,4.407576743995734,4.1551246537396125,0.455931940323938,제약,30867,465216910,907451940500
330590,롯데리츠,2.074973437036062,2.450980392156863,0.1662012320222156,부동산,73492,228393275,903027762500
003850,보령,2.7521193586239194,0.6869479882237487,0.144188777781461,제약,61797,634499520,891304615890
034230,파라다이스,2.0887193260700934,-7.839388145315487,-0.2999759543204378,"호텔,레스토랑,레저",41286,399795100,885596161950
002840,미원상사,1.4799562325925681,-5.98984771573604,-0.226543449590943,화학,1165,216265800,883500000000
039130,하나투어,2.355158349244687,-7.130730050933787,-0.3425306608639616,"호텔,레스토랑,레저",20665,1130843600,877343419500
079160,CJ CGV,2.1281174683774555,-6.039076376554174,-0.19061584055995892,방송과엔터테인먼트,165845,870626300,874262790720
071970,HD현대마린엔진,3.8155663664466943,36.578947368421055,1.6808833303698738,조선,601711,15547381950,875174571000
000815,삼성화재우,2.3695602969642566,-11.774193548387096,-0.30021139770089356,손해보험,4056,1107332500,869820000000
192400,쿠쿠홀딩스,1.7741729339068002,0.0,0.014980611593447523,가정용기기와용품,4879,112366650,814374036500
003540,대신증권,1.5691663045930022,-6.7172897196261685,-0.34399945544976,증권,56343,901818720,809835730000
023590,다우기술,1.7819184056209776,-6.070287539936102,-0.16295710385397458,증권,27932,494568150,790101125370
100090,SK오션플랜트,3.233522272151863,17.346053772766695,0.9709896618353591,에너지장비및서비스,46361,614177410,785525187360
298050,HS효성첨단소재,3.468278767611892,-6.652244456462952,0.12002814859460473,화학,9010,1555389600,774135014400
005180,빙그레,2.693389062353368,9.25414364640884,0.5541621084275122,식품,30332,2396763400,772337294400
285130,SK케미칼,3.2514334155176803,1.834862385321101,0.2916516952489363,화학,10994,487464350,767793343500
004800,효성,3.9771760844707,-3.2734952481520594,0.10173265371424023,복합기업,15185,695483300,767547660950
005250,녹십자홀딩스,3.7024982834727873,1.5723270440251573,0.3455983780268173,제약,100819,1659385980,758094745200
214320,이노션,1.448120769775875,-8.867469879518072,-0.34400076576805,광고,30763,587320220,754800000000
005440,현대지에프홀딩스,2.3723099451807426,-7.874762808349146,-0.296663376088403,복합기업,54671,265563275,754576816840
353200,대덕전자,3.828564239588477,3.192934782608696,0.459855284094981,전자장비와기기,92535,1408132470,751137260000
268280,미원에스씨,0.6040517303417753,4.9365303244005645,0.28554227993816794,화학,2620,390738400,746500000000
120110,코오롱인더,2.727537213063561,-5.964912280701754,-0.07517931319948319,화학,50401,1348683350,740263547900
003030,세아제강지주,3.6219132592733865,-1.3245033112582782,0.1730040805726779,철강,1009,181960300,740528271600
003530,한화투자증권,5.584517034420377,-11.254851228978008,-0.09672489952523514,증권,739861,2536194955,733753390500
003620,KG모빌리티,2.2021824222348902,-10.9375,-0.4209368664244339,자동차,130815,486941720,729641803610
030190,NICE평가정보,2.158265951930846,1.341156747694887,0.034451312511031305,상업서비스와공급품,27458,335707370,720029775300
145720,덴티움,2.9774806867754866,7.413509060955518,0.4996917021569741,건강관리장비와용품,52680,3384573900,720580833000
012630,HDC,1.3581713655205858,1.6934801016088061,0.14821695595739537,건설,31109,373702340,718692903630
002710,TCC스틸,4.021701085370765,-22.33285917496444,-1.0132131235537334,철강,81347,2200178850,716944612950
006120,SK디스커버리,2.6684650598314517,0.2638522427440633,0.0860673951411228,석유와가스,6341,242816600,714801782750
000670,영풍,2.8098801446990977,-15.166274102758592,-0.61841659104236,핸드셋,1197,458413000,708264380000
082640,동양생명,4.217965974670861,-27.631578947368425,-1.3418228046466116,생명보험,163512,721610580,707557395225
009410,태영건설,4.107444205807484,-6.513409961685824,-0.22780817282355206,건설,17511,42514245,706807602335
069260,TKG휴켐스,1.9828981450499084,-10.727367870225013,-0.46563107274274823,화학,37527,634390420,696162353640
066575,LG전자우,2.285601076852558,-3.9145907473309607,-0.20434326997567479,전자제품,11558,470962700,696032676000
001430,세아베스틸지주,3.0016632667179586,-14.323725055432373,-0.7159738967787342,철강,54740,1062047970,692138896700
293940,신한알파리츠,1.4625667153084785,3.2490974729241873,0.10725973549895573,부동산,103165,588070440,690568102330
025540,한국단자,1.9814915184347852,-3.3478893740902476,-0.22348462953666717,자동차부품,2459,163688000,692597500000
